set_id    ,set_name                                                            ,release_year ,theme_id ,num_parts ,num_figs ,retail_price ,num_unique_figs ,set_rating ,retire_price ,pop_price ,retire_month ,year ,parts ,raw_price                                                                                                                ,mean_price ,category
31087     ,Dune Buggy                                                          ,        2019 ,     672 ,      147 ,       0 ,       12.99 ,              0 ,       4.7 ,      11.28  ,   13.51  ,20-Nov       ,2019 ,  147 ,"['\n$15.99\n', '\n$9.91\n', '\n$15.99\n', '\n$9.91\n']                                                                " ,     12.95 ,Creator > Creator 3-in-1
31091     ,Shuttle Transporter                                                 ,        2019 ,     672 ,      341 ,       0 ,       24.99 ,              0 ,       4.8 ,      26.61  ,   31.63  ,20-Dec       ,2019 ,  341 ,"['\n$39.99\n', '\n$35.70\n', '\n$39.99\n', '\n$35.70\n']                                                              " ,     37.84 ,Creator > Creator 3-in-1
31094     ,Race Plane                                                          ,        2019 ,     672 ,      333 ,       1 ,       24.99 ,              1 ,       4.7 ,      25.96  ,   30.26  ,21-Jan       ,2019 ,  333 ,"['\n$32.99\n', '\n$35.00\n', '\n$32.99\n', '\n$35.00\n']                                                              " ,     34    ,Creator > Creator 3-in-1
31096     ,Twin-Rotor Helicopter                                               ,        2019 ,     672 ,      569 ,       1 ,       44.99 ,              1 ,       4.7 ,      45.28  ,   49.78  ,21-Jan       ,2019 ,  569 ,"['\n$64.48\n', '\n$64.48\n']                                                                                          " ,     64.48 ,Creator > Creator 3-in-1
31098     ,Outback Cabin                                                       ,        2019 ,     672 ,      305 ,       2 ,       24.99 ,              0 ,       4.7 ,      32.17  ,   31.82  ,21-Jan       ,2019 ,  305 ,"['\n$59.00\n', '\n$33.10\n', '\n$59.00\n', '\n$33.10\n']                                                              " ,     46.05 ,Creator > Creator 3-in-1
41160     ,Ariel's Seaside Castle                                              ,        2019 ,     579 ,      115 ,       1 ,       21.99 ,              1 ,       4.8 ,      20.79  ,   32.7   ,20-Jan       ,2019 ,  115 ,"['\n$80.96\n', '\n$80.96\n']                                                                                          " ,     80.96 ,Disney Princess
41161     ,Aladdin and Jasmine's Palace Adventures                             ,        2019 ,     579 ,      193 ,       2 ,       24.99 ,              0 ,       4.8 ,      22.78  ,   43.31  ,20-Jan       ,2019 ,  193 ,"['\n$89.95\n', '\n$89.95\n']                                                                                          " ,     89.95 ,Disney Princess
41164     ,Enchanted Treehouse                                                 ,        2019 ,     687 ,      302 ,       3 ,       44.99 ,              1 ,       4.5 ,      36.85  ,   45.44  ,20-Nov       ,2019 ,  302 ,"['\n$75.00\n', '\n$39.99\n', '\n$75.00\n', '\n$39.99\n']                                                              " ,     57.5  ,Disney > Frozen
41165     ,Anna's Canoe Expedition                                             ,        2019 ,     687 ,      108 ,       2 ,       17.99 ,              0 ,       4.4 ,      17.08  ,   18.98  ,21-May       ,2019 ,  108 ,"['\n$13.92\n', '\n$15.00\n', '\n$13.92\n', '\n$15.00\n']                                                              " ,     14.46 ,Disney > Frozen
41167     ,Arendelle Castle Village                                            ,        2019 ,     687 ,      521 ,       3 ,       74.99 ,              2 ,       4.6 ,      67.26  ,   71.83  ,21-Dec       ,2019 ,  521 ,"['\n$74.00\n', '\n$67.89\n', '\n$74.00\n', '\n$67.89\n']                                                              " ,     70.94 ,Disney > Frozen
41169     ,Olaf                                                                ,        2019 ,     687 ,      122 ,       0 ,       12.99 ,              0 ,       4.6 ,      13.95  ,   13.65  ,20-Dec       ,2019 ,  122 ,"['\n$10.95\n', '\n$9.90\n', '\n$10.95\n', '\n$9.90\n']                                                                " ,     10.42 ,Disney > Frozen
41337     ,Underwater Loop                                                     ,        2019 ,     494 ,      389 ,       0 ,       24.99 ,              0 ,       4.6 ,      25.86  ,   25.57  ,20-Dec       ,2019 ,  389 ,"['\n$35.19\n', '\n$29.74\n', '\n$35.19\n', '\n$29.74\n']                                                              " ,     32.46 ,Friends
41359     ,Heart Box Friendship Pack                                           ,        2019 ,     494 ,      199 ,       0 ,       14.99 ,              0 ,       4.5 ,      17.71  ,   18.6   ,20-Jan       ,2019 ,  199 ,"['\n$29.95\n', '\n$30.78\n', '\n$29.95\n', '\n$30.78\n']                                                              " ,     30.36 ,Friends
41362     ,Heartlake City Supermarket                                          ,        2019 ,     494 ,      139 ,       0 ,       24.99 ,              0 ,       4.6 ,      25.19  ,   34.53  ,20-Jun       ,2019 ,  139 ,"['\n$37.94\n', '\n$29.74\n', '\n$37.94\n', '\n$29.74\n']                                                              " ,     33.84 ,Friends
41364     ,Stephanie's Buggy & Trailer                                         ,        2019 ,     494 ,      166 ,       0 ,       17.99 ,              0 ,       4.4 ,      14.31  ,   19.07  ,20-Feb       ,2019 ,  166 ,['\n$19.82\n']                                                                                                           ,     19.82 ,Friends
41366     ,Olivia's Cupcake Cafe                                               ,        2019 ,     494 ,      335 ,       0 ,       24.99 ,              0 ,       4.4 ,      29.39  ,   32.4   ,20-Nov       ,2019 ,  335 ,"['\n$34.99\n', '\n$37.82\n ', '\n$34.99\n', '\n$37.82\n']                                                             " ,     36.4  ,Friends
41367     ,Stephanie's Horse Jumping                                           ,        2019 ,     494 ,      352 ,       0 ,       34.99 ,              0 ,       4.6 ,      40.73  ,   34.01  ,20-Nov       ,2019 ,  352 ,"['\n$39.95\n', '\n$39.67\n', '\n$39.95\n', '\n$39.67\n']                                                              " ,     39.81 ,Friends
41368     ,Andrea's Talent Show                                                ,        2019 ,     494 ,      492 ,       0 ,       44.99 ,              0 ,       4.5 ,      39.88  ,   40.73  ,20-Mar       ,2019 ,  492 ,"['\n$41.99\n', '\n$49.58\n', '\n$41.99\n', '\n$49.58\n']                                                              " ,     45.78 ,Friends
41369     ,Mia's House                                                         ,        2019 ,     494 ,      725 ,       0 ,       59.99 ,              0 ,       4.7 ,      76.72  ,   75.92  ,20-Dec       ,2019 ,  725 ,"['\n$98.39\n', '\n$62.92\n', '\n$96.69\n', '\n$98.39\n', '\n$62.92\n', '\n$96.69\n']                                  " ,     86    ,Friends
41371     ,Mia's Horse Trailer                                                 ,        2019 ,     494 ,      216 ,       0 ,       24.99 ,              0 ,       4.7 ,      29.9   ,   33.7   ,21-Jan       ,2019 ,  216 ,"['\n$39.98\n', '\n$29.42\n', '\n$39.98\n', '\n$29.42\n']                                                              " ,     34.7  ,Friends
41373     ,Funny Octopus Ride                                                  ,        2019 ,     494 ,      324 ,       0 ,       34.99 ,              0 ,       4.6 ,      37.36  ,   35.87  ,20-Dec       ,2019 ,  324 ,"['\n$43.97\n', '\n$41.64\n', '\n$43.97\n', '\n$41.64\n']                                                              " ,     42.8  ,Friends
41374     ,Andrea's Pool Party                                                 ,        2019 ,     494 ,      468 ,       0 ,       44.99 ,              0 ,       4.7 ,      51.11  ,   51.82  ,20-Dec       ,2019 ,  468 ,"['\n$59.99\n', '\n$54.04\n', '\n$59.99\n', '\n$54.04\n']                                                              " ,     57.02 ,Friends
41375     ,Heartlake City Amusement Pier                                       ,        2019 ,     494 ,     1267 ,       0 ,      119.99 ,              0 ,       4.7 ,     119.89  ,  118.28  ,21-Jan       ,2019 , 1267 ,"['\n$135.00\n', '\n$124.96\n', '\n$135.00\n', '\n$124.96\n']                                                          " ,    129.98 ,Friends
41376     ,Turtles Rescue Mission                                              ,        2019 ,     494 ,      225 ,       0 ,       17.99 ,              0 ,       4.7 ,      21.52  ,   23.88  ,20-Jun       ,2019 ,  225 ,"['\n$26.99\n', '\n$23.91\n', '\n$26.99\n', '\n$23.91\n']                                                              " ,     25.45 ,Friends
41378     ,Dolphins Rescue Mission                                             ,        2019 ,     494 ,      374 ,       0 ,       34.99 ,              0 ,       4.6 ,      36.32  ,   37.35  ,20-Dec       ,2019 ,  374 ,"['\n$42.95\n', '\n$39.66\n', '\n$42.95\n', '\n$39.66\n']                                                              " ,     41.3  ,Friends
41379     ,Heartlake City Restaurant                                           ,        2019 ,     494 ,      640 ,       0 ,       54.99 ,              0 ,       4.6 ,      47.71  ,   51.83  ,21-Mar       ,2019 ,  640 ,"['\n$140.00\n', '\n$47.54\n', '\n$140.00\n', '\n$47.54\n']                                                            " ,     93.77 ,Friends
41380     ,Lighthouse Rescue Center                                            ,        2019 ,     494 ,      622 ,       0 ,       54.99 ,              0 ,       4.7 ,      54.73  ,   60.04  ,21-Feb       ,2019 ,  622 ,"['\n$85.00\n', '\n$57.22\n', '\n$85.00\n', '\n$57.22\n']                                                              " ,     71.11 ,Friends
42090     ,Getaway Truck                                                       ,        2019 ,       1 ,      128 ,       0 ,       17.99 ,              0 ,       4.5 ,      21.22  ,   17.64  ,21-Nov       ,2019 ,  128 ,"['\n$29.99\n', '\n$21.60\n', '\n$29.99\n', '\n$21.60\n']                                                              " ,     25.8  ,Technic
42091     ,Police Pursuit                                                      ,        2019 ,       1 ,      120 ,       0 ,       17.99 ,              0 ,       4.7 ,      18.08  ,   20.82  ,20-Nov       ,2019 ,  120 ,"['\n$29.99\n', '\n$25.20\n', '\n$29.99\n', '\n$25.20\n']                                                              " ,     27.6  ,Technic
42094     ,Tracked Loader                                                      ,        2019 ,       1 ,      827 ,       0 ,       54.99 ,              0 ,       4.7 ,      87.08  ,  108.14  ,20-Jan       ,2019 ,  827 ,"['\n$150.00\n', '\n$150.00\n']                                                                                        " ,    150    ,Technic
42095     ,Remote-Controlled Stunt Racer                                       ,        2019 ,       1 ,      324 ,       0 ,       69.99 ,              0 ,       4.8 ,     110.62  ,  111.11  ,22-Jan       ,2019 ,  324 ,"['\n$126.49\n', '\n$89.24\n', '\n$126.49\n', '\n$89.24\n']                                                            " ,    107.86 ,Technic
42097     ,Compact Crawler Crane                                               ,        2019 ,       1 ,      920 ,       0 ,       79.99 ,              0 ,       4.7 ,      94.45  ,  103.94  ,20-Oct       ,2019 ,  920 ,"['\n$227.99\n', '\n$108.10\n', '\n$227.99\n', '\n$108.10\n']                                                          " ,    168.04 ,Technic
42098     ,Car Transporter                                                     ,        2019 ,       1 ,     2493 ,       0 ,      139.99 ,              0 ,       4.8 ,     191.37  ,  199.38  ,21-Mar       ,2019 , 2493 ,"['\n$269.99\n', '\n$181.32\n', '\n$178.50\n', '\n$269.99\n', '\n$181.32\n', '\n$178.50\n']                            " ,    209.94 ,Technic
60207     ,Sky Police Drone Chase                                              ,        2019 ,      61 ,      192 ,       3 ,       17.99 ,              1 ,       4.5 ,      28.13  ,   24.39  ,20-Dec       ,2019 ,  192 ,"['\n$75.99\n', '\n$25.21\n', '\n$75.99\n', '\n$25.21\n']                                                              " ,     50.6  ,City > Police
60208     ,Sky Police Parachute Arrest                                         ,        2019 ,      61 ,      218 ,       3 ,       24.99 ,              3 ,       4.5 ,      29.16  ,   33.63  ,20-Nov       ,2019 ,  218 ,"['\n$29.99\n', '\n$49.11\n', '\n$29.99\n', '\n$49.11\n']                                                              " ,     39.55 ,City > Police
60209     ,Sky Police Diamond Heist                                            ,        2019 ,      61 ,      400 ,       3 ,       44.99 ,              3 ,       4.7 ,      56.07  ,   62.38  ,20-Mar       ,2019 ,  400 ,"['\n$84.99\n', '\n$84.99\n']                                                                                          " ,     84.99 ,City > Police
60210     ,Sky Police Air Base                                                 ,        2019 ,      61 ,      529 ,       5 ,       69.99 ,              4 ,       4.4 ,      69.37  ,   69.84  ,21-Jan       ,2019 ,  529 ,"['\n$84.95\n', '\n$69.42\n', '\n$84.95\n', '\n$69.42\n']                                                              " ,     77.18 ,City > Police
60213     ,Dock Side Fire                                                      ,        2019 ,      58 ,       98 ,       2 ,       14.99 ,              1 ,       4.5 ,      22.79  ,   20.21  ,20-Dec       ,2019 ,   98 ,"['\n$18.00\n', '\n$18.00\n']                                                                                          " ,     18    ,City > Fire
60216     ,Downtown Fire Brigade                                               ,        2019 ,      58 ,      943 ,       7 ,       89.99 ,              5 ,       4.7 ,     102.37  ,   91.49  ,21-Nov       ,2019 ,  943 ,"['\n$169.99\n', '\n$119.95\n', '\n$169.99\n', '\n$119.95\n']                                                          " ,    144.97 ,City > Fire
60217     ,Fire Plane                                                          ,        2019 ,      58 ,      363 ,       1 ,       34.99 ,              1 ,       4.7 ,      46.78  ,   59.9   ,20-Dec       ,2019 ,  363 ,"['\n$76.99\n', '\n$76.99\n']                                                                                          " ,     76.99 ,City > Fire
